OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
207903717518986|37019020101|Census Tract 201.01|78807505|2013996|G5020|S|207403717518986|37019020101|Census Tract 201.01|78807505|2013996|G5020|S|78807505|2013996
207903717518990|37019020102|Census Tract 201.02|37621947|0|G5020|S|207403717518990|37019020102|Census Tract 201.02|37621947|0|G5020|S|37621947|0
2079015503279438|37019020105|Census Tract 201.05|13941730|352161|G5020|S|207403717518998|37019020103|Census Tract 201.03|44791571|352161|G5020|S|13941730|352161
2079015503279396|37019020106|Census Tract 201.06|30849841|0|G5020|S|207403717518998|37019020103|Census Tract 201.03|44791571|352161|G5020|S|30849841|0
2079015503279441|37019020107|Census Tract 201.07|6590270|108691|G5020|S|207403717519017|37019020104|Census Tract 201.04|23588838|1505675|G5020|S|6590270|108691
2079015503279403|37019020108|Census Tract 201.08|16695290|1365428|G5020|S|207403717519017|37019020104|Census Tract 201.04|23588838|1505675|G5020|S|16653609|1365428
2079015503279403|37019020108|Census Tract 201.08|16695290|1365428|G5020|S|20740160732576|37129011500|Census Tract 115|100825459|14092143|G5020|S|41681|0
207903717519018|37019020201|Census Tract 202.01|9423860|0|G5020|S|207403717519018|37019020201|Census Tract 202.01|9423860|0|G5020|S|9423860|0
207903717519019|37019020203|Census Tract 202.03|62869448|771345|G5020|S|207403717519019|37019020203|Census Tract 202.03|62869448|771345|G5020|S|62869448|771345
207903717519021|37019020204|Census Tract 202.04|142818133|1758572|G5020|S|207403717519021|37019020204|Census Tract 202.04|142796038|1758572|G5020|S|142796038|1758572
207903717519021|37019020204|Census Tract 202.04|142818133|1758572|G5020|S|207403717519016|37019020602|Census Tract 206.02|473744570|46242|G5020|S|22095|0
2079015503279436|37019020205|Census Tract 202.05|69286505|9588974|G5020|S|207403717519001|37019020202|Census Tract 202.02|203676344|33674804|G5020|S|69286505|9588974
2079015503279471|37019020206|Census Tract 202.06|133866272|24008764|G5020|S|207403717519001|37019020202|Census Tract 202.02|203676344|33674804|G5020|S|133866272|24008764
207903717519007|37019020304|Census Tract 203.04|34705457|668346|G5020|S|207403717519007|37019020304|Census Tract 203.04|34705457|666374|G5020|S|34705457|666374
207903717519007|37019020304|Census Tract 203.04|34705457|668346|G5020|S|207403717519029|37019020310|Census Tract 203.10|16175397|5707644|G5020|S|0|1972
207903717519009|37019020305|Census Tract 203.05|11459008|1420549|G5020|S|207403717519009|37019020305|Census Tract 203.05|11459008|1420549|G5020|S|11459008|1420549
207903717519024|37019020306|Census Tract 203.06|26932906|7420788|G5020|S|207403717519024|37019020306|Census Tract 203.06|26932906|7420788|G5020|S|26932906|7420788
207903717519027|37019020307|Census Tract 203.07|25027770|35418828|G5020|S|207403717519027|37019020307|Census Tract 203.07|25027770|31376069|G5020|S|25027770|31332238
207903717519027|37019020307|Census Tract 203.07|25027770|35418828|G5020|S|207403717518982|37019990100|Census Tract 9901|0|402199902|G5020|S|0|4086590
207903717519028|37019020308|Census Tract 203.08|6361955|2573093|G5020|S|207403717519004|37019020303|Census Tract 203.03|58264873|3393236|G5020|S|0|8596
207903717519028|37019020308|Census Tract 203.08|6361955|2573093|G5020|S|207403717519028|37019020308|Census Tract 203.08|6361955|2513441|G5020|S|6361955|2513441
207903717519028|37019020308|Census Tract 203.08|6361955|2573093|G5020|S|20740502328020|37019020402|Census Tract 204.02|18220887|2507104|G5020|S|0|9093
207903717519028|37019020308|Census Tract 203.08|6361955|2573093|G5020|S|207403717518982|37019990100|Census Tract 9901|0|402199902|G5020|S|0|41963
2079015503279447|37019020311|Census Tract 203.11|15315328|3062125|G5020|S|207403717519004|37019020303|Census Tract 203.03|58264873|3393236|G5020|S|15314679|2889340
2079015503279447|37019020311|Census Tract 203.11|15315328|3062125|G5020|S|207403717519012|37019020405|Census Tract 204.05|29847621|1621463|G5020|S|649|172785
2079015503279477|37019020312|Census Tract 203.12|42950194|495300|G5020|S|207403717519004|37019020303|Census Tract 203.03|58264873|3393236|G5020|S|42950194|495300
2079015503279412|37019020313|Census Tract 203.13|3712039|341464|G5020|S|207403717519010|37019020309|Census Tract 203.09|6481789|502269|G5020|S|3712039|341464
2079015503279433|37019020314|Census Tract 203.14|2769750|160805|G5020|S|207403717519010|37019020309|Census Tract 203.09|6481789|502269|G5020|S|2769750|160805
2079015503279407|37019020315|Census Tract 203.15|6495363|638261|G5020|S|207403717519029|37019020310|Census Tract 203.10|16175397|5707644|G5020|S|6495363|602179
2079015503279407|37019020315|Census Tract 203.15|6495363|638261|G5020|S|207403717518982|37019990100|Census Tract 9901|0|402199902|G5020|S|0|36082
2079015503279443|37019020316|Census Tract 203.16|9680034|5689109|G5020|S|207403717519029|37019020310|Census Tract 203.10|16175397|5707644|G5020|S|9680034|5103493
2079015503279443|37019020316|Census Tract 203.16|9680034|5689109|G5020|S|207403717518982|37019990100|Census Tract 9901|0|402199902|G5020|S|0|585616
207903717519011|37019020404|Census Tract 204.04|37015138|0|G5020|S|207403717519011|37019020404|Census Tract 204.04|37015138|0|G5020|S|37015138|0
207903717519012|37019020405|Census Tract 204.05|29846972|1448678|G5020|S|207403717519012|37019020405|Census Tract 204.05|29847621|1621463|G5020|S|29846972|1448678
2079015503279483|37019020406|Census Tract 204.06|7720696|1945099|G5020|S|20740502328020|37019020402|Census Tract 204.02|18220887|2507104|G5020|S|7720696|1885208
2079015503279483|37019020406|Census Tract 204.06|7720696|1945099|G5020|S|207403717518975|37019020511|Census Tract 205.11|10315474|1876541|G5020|S|0|52299
2079015503279483|37019020406|Census Tract 204.06|7720696|1945099|G5020|S|207403717518982|37019990100|Census Tract 9901|0|402199902|G5020|S|0|7592
2079015503279475|37019020407|Census Tract 204.07|10500191|612803|G5020|S|20740502328020|37019020402|Census Tract 204.02|18220887|2507104|G5020|S|10500191|612803
2079015503279449|37019020408|Census Tract 204.08|21276692|1776729|G5020|S|207403717519030|37019020403|Census Tract 204.03|31362642|3913727|G5020|S|21208635|1768504
2079015503279449|37019020408|Census Tract 204.08|21276692|1776729|G5020|S|207403717518965|37019020506|Census Tract 205.06|37513829|604822|G5020|S|68057|8225
2079015503279453|37019020409|Census Tract 204.09|10154007|2145223|G5020|S|207403717519030|37019020403|Census Tract 204.03|31362642|3913727|G5020|S|10154007|2145223
207903717519013|37019020504|Census Tract 205.04|11959870|88120|G5020|S|207403717519013|37019020504|Census Tract 205.04|11959870|88120|G5020|S|11959870|88120
207903717519031|37019020505|Census Tract 205.05|185026586|1004851|G5020|S|207403717519031|37019020505|Census Tract 205.05|185026586|1004851|G5020|S|185026586|1004851
207903717519014|37019020508|Census Tract 205.08|36884473|56855|G5020|S|207403717519014|37019020508|Census Tract 205.08|36879127|56855|G5020|S|36879127|56855
207903717519014|37019020508|Census Tract 205.08|36884473|56855|G5020|S|207403717518970|37019020509|Census Tract 205.09|31299358|2409047|G5020|S|5346|0
207903717518973|37019020510|Census Tract 205.10|5484665|726038|G5020|S|207403717518973|37019020510|Census Tract 205.10|5484665|726038|G5020|S|5484665|726038
207903717518975|37019020511|Census Tract 205.11|10315474|1739125|G5020|S|207403717518975|37019020511|Census Tract 205.11|10315474|1876541|G5020|S|10315474|1739125
207903717518977|37019020512|Census Tract 205.12|16829127|6873392|G5020|S|207403717518975|37019020511|Census Tract 205.11|10315474|1876541|G5020|S|0|85117
207903717518977|37019020512|Census Tract 205.12|16829127|6873392|G5020|S|207403717518977|37019020512|Census Tract 205.12|16829127|6016143|G5020|S|16829127|6016143
207903717518977|37019020512|Census Tract 205.12|16829127|6873392|G5020|S|207403717518982|37019990100|Census Tract 9901|0|402199902|G5020|S|0|772132
2079015503279465|37019020513|Census Tract 205.13|21556801|58118|G5020|S|207403717518965|37019020506|Census Tract 205.06|37513829|604822|G5020|S|21556801|58118
2079015503279467|37019020514|Census Tract 205.14|15888971|538479|G5020|S|207403717518965|37019020506|Census Tract 205.06|37513829|604822|G5020|S|15888971|538479
2079015503279400|37019020515|Census Tract 205.15|13276216|0|G5020|S|207403717518967|37019020507|Census Tract 205.07|23252744|18242|G5020|S|13276216|0
2079015503279389|37019020516|Census Tract 205.16|9976528|18242|G5020|S|207403717518967|37019020507|Census Tract 205.07|23252744|18242|G5020|S|9976528|18242
2079015503279387|37019020517|Census Tract 205.17|12472932|2396425|G5020|S|207403717518970|37019020509|Census Tract 205.09|31299358|2409047|G5020|S|12472932|2396425
2079015503279385|37019020518|Census Tract 205.18|18821080|12622|G5020|S|207403717518970|37019020509|Census Tract 205.09|31299358|2409047|G5020|S|18821080|12622
207903717518984|37019020601|Census Tract 206.01|386009656|243515|G5020|S|207403717518984|37019020601|Census Tract 206.01|386009656|243515|G5020|S|386009656|243515
207903717519016|37019020602|Census Tract 206.02|473248772|46242|G5020|S|207403717519016|37019020602|Census Tract 206.02|473744570|46242|G5020|S|473211176|46242
207903717519016|37019020602|Census Tract 206.02|473248772|46242|G5020|S|20740499870878|37047930100|Census Tract 9301|155387573|1552314|G5020|S|37320|0
207903717519016|37019020602|Census Tract 206.02|473248772|46242|G5020|S|20740499870898|37047930200|Census Tract 9302|254298809|20259|G5020|S|276|0
207903717518979|37019020603|Census Tract 206.03|79258427|298705|G5020|S|207403717519016|37019020602|Census Tract 206.02|473744570|46242|G5020|S|37116|0
207903717518979|37019020603|Census Tract 206.03|79258427|298705|G5020|S|207403717518979|37019020603|Census Tract 206.03|79221311|298705|G5020|S|79221311|298705
207903717518982|37019990100|Census Tract 9901|0|396713758|G5020|S|207403717519027|37019020307|Census Tract 203.07|25027770|31376069|G5020|S|0|43831
207903717518982|37019990100|Census Tract 9901|0|396713758|G5020|S|207403717518982|37019990100|Census Tract 9901|0|402199902|G5020|S|0|396669927
20790300560676|37021000100|Census Tract 1|969130|0|G5020|S|20740300560676|37021000100|Census Tract 1|969130|0|G5020|S|969130|0
20790300560718|37021000200|Census Tract 2|1334537|49327|G5020|S|20740300560718|37021000200|Census Tract 2|1334537|49327|G5020|S|1334537|49327
20790300553518|37021000300|Census Tract 3|2061166|96604|G5020|S|20740300553518|37021000300|Census Tract 3|2059149|94267|G5020|S|2059149|94267
20790300553518|37021000300|Census Tract 3|2061166|96604|G5020|S|20740300555085|37021000400|Census Tract 4|2640050|0|G5020|S|2017|0
20790300553518|37021000300|Census Tract 3|2061166|96604|G5020|S|20740300552750|37021001400|Census Tract 14|11954524|246648|G5020|S|0|2337
20790300555085|37021000400|Census Tract 4|2638033|0|G5020|S|20740300555085|37021000400|Census Tract 4|2640050|0|G5020|S|2638033|0
20790300552378|37021000500|Census Tract 5|5691378|0|G5020|S|20740300552378|37021000500|Census Tract 5|5691378|0|G5020|S|5691378|0
20790300552261|37021000600|Census Tract 6|1687565|0|G5020|S|20740300552261|37021000600|Census Tract 6|1687565|0|G5020|S|1687565|0
20790300560920|37021000700|Census Tract 7|1685485|0|G5020|S|20740300560920|37021000700|Census Tract 7|1685485|0|G5020|S|1685485|0
20790300552417|37021000800|Census Tract 8|4680531|48618|G5020|S|20740300552417|37021000800|Census Tract 8|4680531|48618|G5020|S|4680531|48618
20790300560758|37021000900|Census Tract 9|4692782|107050|G5020|S|20740300560758|37021000900|Census Tract 9|4692782|103821|G5020|S|4692782|103821
20790300560758|37021000900|Census Tract 9|4692782|107050|G5020|S|20740300560352|37021002101|Census Tract 21.01|24057336|690145|G5020|S|0|3229
20790300560640|37021001000|Census Tract 10|3691397|103978|G5020|S|20740300560640|37021001000|Census Tract 10|3691397|103978|G5020|S|3691397|103978
20790300560832|37021001100|Census Tract 11|3759477|8948|G5020|S|20740300560832|37021001100|Census Tract 11|3759477|8948|G5020|S|3759477|8948
20790300552304|37021001200|Census Tract 12|7312153|142365|G5020|S|20740300552304|37021001200|Census Tract 12|7312153|142365|G5020|S|7312153|142365
20790300560798|37021001300|Census Tract 13|5453346|0|G5020|S|20740300560798|37021001300|Census Tract 13|5453346|0|G5020|S|5453346|0
2079015502445203|37021001401|Census Tract 14.01|8705968|43729|G5020|S|20740300552750|37021001400|Census Tract 14|11954524|246648|G5020|S|8705968|43729
2079015502445240|37021001402|Census Tract 14.02|3248556|111001|G5020|S|20740300552750|37021001400|Census Tract 14|11954524|246648|G5020|S|3248556|111001
20790300552569|37021001500|Census Tract 15|3793677|425011|G5020|S|20740300552750|37021001400|Census Tract 14|11954524|246648|G5020|S|0|89581
20790300552569|37021001500|Census Tract 15|3793677|425011|G5020|S|20740300552569|37021001500|Census Tract 15|3793677|316268|G5020|S|3793677|316268
20790300552569|37021001500|Census Tract 15|3793677|425011|G5020|S|207403717627331|37021002607|Census Tract 26.07|16371590|409683|G5020|S|0|19162
2079015502445268|37021001601|Census Tract 16.01|5039705|215905|G5020|S|20740300560389|37021001600|Census Tract 16|18607389|215905|G5020|S|5039705|215905
2079015502445148|37021001602|Census Tract 16.02|13567684|0|G5020|S|20740300560389|37021001600|Census Tract 16|18607389|215905|G5020|S|13567684|0
20790300560475|37021001700|Census Tract 17|17601848|0|G5020|S|20740300560475|37021001700|Census Tract 17|17601848|0|G5020|S|17601848|0
207903717627269|37021001801|Census Tract 18.01|8527268|2185|G5020|S|207403717627269|37021001801|Census Tract 18.01|8527268|2185|G5020|S|8527268|2185
207903717627276|37021001802|Census Tract 18.02|9626900|0|G5020|S|207403717627276|37021001802|Census Tract 18.02|9626900|0|G5020|S|9626900|0
20790300552457|37021001900|Census Tract 19|8313478|17389|G5020|S|20740300552457|37021001900|Census Tract 19|8313478|17389|G5020|S|8313478|17389
20790300552017|37021002000|Census Tract 20|7734413|0|G5020|S|20740300552017|37021002000|Census Tract 20|7734413|0|G5020|S|7734413|0
20790300560352|37021002101|Census Tract 21.01|24057336|686916|G5020|S|20740300560352|37021002101|Census Tract 21.01|24057336|690145|G5020|S|24057336|686916
20790300559920|37021002102|Census Tract 21.02|8770040|33538|G5020|S|20740300559920|37021002102|Census Tract 21.02|8770040|33538|G5020|S|8770040|33538
207903717627301|37021002203|Census Tract 22.03|15953314|803982|G5020|S|207403717627301|37021002203|Census Tract 22.03|15947219|803982|G5020|S|15928516|803982
207903717627301|37021002203|Census Tract 22.03|15953314|803982|G5020|S|20740338968571|37089930600|Census Tract 9306|11171692|104092|G5020|S|7353|0
207903717627301|37021002203|Census Tract 22.03|15953314|803982|G5020|S|207403717166923|37089930701|Census Tract 9307.01|52934803|446814|G5020|S|17445|0
207903717627309|37021002204|Census Tract 22.04|16667242|704638|G5020|S|207403717627309|37021002204|Census Tract 22.04|16667242|704638|G5020|S|16667242|704638
207903717627277|37021002205|Census Tract 22.05|11396083|10137|G5020|S|207403717627277|37021002205|Census Tract 22.05|11396083|10137|G5020|S|11396083|10137
207903717627315|37021002206|Census Tract 22.06|13105675|0|G5020|S|207403717627315|37021002206|Census Tract 22.06|13105675|0|G5020|S|13105675|0
2079015502445199|37021002303|Census Tract 23.03|18200049|379861|G5020|S|20740300552221|37021002301|Census Tract 23.01|49219975|445302|G5020|S|17981696|379861
2079015502445199|37021002303|Census Tract 23.03|18200049|379861|G5020|S|207403717166923|37089930701|Census Tract 9307.01|52934803|446814|G5020|S|218353|0
2079015502445197|37021002304|Census Tract 23.04|31237591|65441|G5020|S|20740300552221|37021002301|Census Tract 23.01|49219975|445302|G5020|S|31237591|65441
2079015502445187|37021002305|Census Tract 23.05|38076611|298304|G5020|S|20740300552057|37021002302|Census Tract 23.02|64462066|775783|G5020|S|38076611|298304
2079015502445185|37021002306|Census Tract 23.06|26385455|477479|G5020|S|20740300552057|37021002302|Census Tract 23.02|64462066|775783|G5020|S|26385455|477479
207903717627317|37021002401|Census Tract 24.01|61777353|0|G5020|S|207403717627317|37021002401|Census Tract 24.01|61777190|0|G5020|S|61777162|0
207903717627317|37021002401|Census Tract 24.01|61777353|0|G5020|S|20740504275968|37087920300|Census Tract 9203|16611216|0|G5020|S|191|0
207903717627278|37021002402|Census Tract 24.02|51322032|52888|G5020|S|207403717627278|37021002402|Census Tract 24.02|51320710|52888|G5020|S|51320574|52888
207903717627278|37021002402|Census Tract 24.02|51322032|52888|G5020|S|207403717166901|37089980100|Census Tract 9801|51251255|82317|G5020|S|1458|0
207903717627318|37021002503|Census Tract 25.03|12241777|0|G5020|S|207403717627318|37021002503|Census Tract 25.03|12241777|0|G5020|S|12241777|0
207903717627279|37021002504|Census Tract 25.04|30529959|0|G5020|S|207403717627279|37021002504|Census Tract 25.04|30529959|0|G5020|S|30529959|0
207903717627283|37021002505|Census Tract 25.05|15035502|0|G5020|S|207403717627283|37021002505|Census Tract 25.05|15035502|0|G5020|S|15035502|0
207903717627285|37021002506|Census Tract 25.06|11629178|8496|G5020|S|207403717627285|37021002506|Census Tract 25.06|11629178|8496|G5020|S|11629178|8496
207903717627320|37021002603|Census Tract 26.03|137663166|0|G5020|S|207403717627320|37021002603|Census Tract 26.03|137662166|0|G5020|S|137661511|0
207903717627320|37021002603|Census Tract 26.03|137663166|0|G5020|S|20740504275961|37087920200|Census Tract 9202|74602957|0|G5020|S|1085|0
207903717627320|37021002603|Census Tract 26.03|137663166|0|G5020|S|20740325451561|37115010500|Census Tract 105|165198785|1625333|G5020|S|570|0
207903717627323|37021002604|Census Tract 26.04|76703542|1048599|G5020|S|207403717627323|37021002604|Census Tract 26.04|76700499|1035914|G5020|S|76700499|1035914
207903717627323|37021002604|Census Tract 26.04|76703542|1048599|G5020|S|207403717627331|37021002607|Census Tract 26.07|16371590|409683|G5020|S|3043|12685
207903717627287|37021002606|Census Tract 26.06|19666152|0|G5020|S|207403717627287|37021002606|Census Tract 26.06|19666152|0|G5020|S|19666152|0
207903717627331|37021002607|Census Tract 26.07|16368547|377836|G5020|S|207403717627331|37021002607|Census Tract 26.07|16371590|409683|G5020|S|16368547|377836
2079015502445257|37021002608|Census Tract 26.08|30640431|0|G5020|S|207403717627286|37021002605|Census Tract 26.05|38487554|0|G5020|S|30640431|0
